78	Draft	Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')	0	
79	Usable	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')	0	
80	Incomplete	Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS)	0	
81	Incomplete	Improper Neutralization of Script in an Error Message Web Page	0	
82	Incomplete	Improper Neutralization of Script in Attributes of IMG Tags in a Web Page	0	
83	Draft	Improper Neutralization of Script in Attributes in a Web Page	0	
84	Draft	Improper Neutralization of Encoded URI Schemes in a Web Page	0	
85	Draft	Doubled Character XSS Manipulations	0	
86	Draft	Improper Neutralization of Invalid Characters in Identifiers in Web Pages	0	
87	Draft	Improper Neutralization of Alternate XSS Syntax	0	
88	Draft	Argument Injection or Modification	0	
89	Draft	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')	0	
90	Draft	Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection')	0	
91	Draft	XML Injection (aka Blind XPath Injection)	0	
92	Deprecated	DEPRECATED: Improper Sanitization of Custom Special Characters	0	
93	Draft	Improper Neutralization of CRLF Sequences ('CRLF Injection')	0	
94	Draft	Improper Control of Generation of Code ('Code Injection')	0	
95	Incomplete	Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection')	0	
96	Draft	Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection')	0	
97	Draft	Improper Neutralization of Server-Side Includes (SSI) Within a Web Page	0	
98	Draft	Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion')	0	
99	Draft	Improper Control of Resource Identifiers ('Resource Injection')	0	
102	Incomplete	Struts: Duplicate Validation Forms	0	
103	Draft	Struts: Incomplete validate() Method Definition	0	
104	Draft	Struts: Form Bean Does Not Extend Validation Class	0	
105	Draft	Struts: Form Field Without Validator	0	
106	Draft	Struts: Plug-in Framework not in Use	0	
107	Draft	Struts: Unused Validation Form	0	
108	Incomplete	Struts: Unvalidated Action Form	0	
109	Draft	Struts: Validator Turned Off	0	
110	Draft	Struts: Validator Without Form Field	0	
111	Draft	Direct Use of Unsafe JNI	0	
112	Draft	Missing XML Validation	0	
113	Incomplete	Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting')	0	
114	Incomplete	Process Control	0	
115	Incomplete	Misinterpretation of Input	0	
116	Draft	Improper Encoding or Escaping of Output	0	
117	Draft	Improper Output Neutralization for Logs	0	
118	Incomplete	Improper Access of Indexable Resource ('Range Error')	0	
119	Usable	Improper Restriction of Operations within the Bounds of a Memory Buffer	0	
120	Incomplete	Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')	0	
121	Draft	Stack-based Buffer Overflow	0	
122	Draft	Heap-based Buffer Overflow	0	
123	Draft	Write-what-where Condition	0	
124	Incomplete	Buffer Underwrite ('Buffer Underflow')	0	
125	Draft	Out-of-bounds Read	0	
126	Draft	Buffer Over-read	0	
127	Draft	Buffer Under-read	0	
128	Incomplete	Wrap-around Error	0	
129	Draft	Improper Validation of Array Index	0	
130	Incomplete	Improper Handling of Length Parameter Inconsistency 	0	
131	Draft	Incorrect Calculation of Buffer Size	0	
132	Deprecated	DEPRECATED (Duplicate): Miscalculated Null Termination	0	
134	Draft	Uncontrolled Format String	0	
135	Draft	Incorrect Calculation of Multi-Byte String Length	0	
138	Draft	Improper Neutralization of Special Elements	0	
140	Draft	Improper Neutralization of Delimiters	0	
141	Draft	Improper Neutralization of Parameter/Argument Delimiters	0	
142	Draft	Improper Neutralization of Value Delimiters	0	
143	Draft	Improper Neutralization of Record Delimiters	0	
144	Draft	Improper Neutralization of Line Delimiters	0	
145	Incomplete	Improper Neutralization of Section Delimiters	0	
146	Incomplete	Improper Neutralization of Expression/Command Delimiters	0	
147	Draft	Improper Neutralization of Input Terminators	0	
148	Draft	Improper Neutralization of Input Leaders	0	
149	Draft	Improper Neutralization of Quoting Syntax	0	
150	Incomplete	Improper Neutralization of Escape, Meta, or Control Sequences	0	
151	Draft	Improper Neutralization of Comment Delimiters	0	
152	Draft	Improper Neutralization of Macro Symbols	0	
153	Draft	Improper Neutralization of Substitution Characters	0	
154	Incomplete	Improper Neutralization of Variable Name Delimiters	0	
155	Draft	Improper Neutralization of Wildcards or Matching Symbols	0	
156	Draft	Improper Neutralization of Whitespace	0	
157	Draft	Failure to Sanitize Paired Delimiters	0	
158	Incomplete	Improper Neutralization of Null Byte or NUL Character	0	
159	Draft	Failure to Sanitize Special Element	0	
160	Incomplete	Improper Neutralization of Leading Special Elements	0	
161	Incomplete	Improper Neutralization of Multiple Leading Special Elements	0	
162	Incomplete	Improper Neutralization of Trailing Special Elements	0	
163	Incomplete	Improper Neutralization of Multiple Trailing Special Elements	0	
164	Incomplete	Improper Neutralization of Internal Special Elements	0	
165	Incomplete	Improper Neutralization of Multiple Internal Special Elements	0	
166	Draft	Improper Handling of Missing Special Element	0	
167	Draft	Improper Handling of Additional Special Element	0	
168	Draft	Improper Handling of Inconsistent Special Elements	0	
170	Incomplete	Improper Null Termination	0	
172	Draft	Encoding Error	0	
173	Draft	Improper Handling of Alternate Encoding	0	
174	Draft	Double Decoding of the Same Data	0	
175	Draft	Improper Handling of Mixed Encoding	0	
176	Draft	Improper Handling of Unicode Encoding	0	
177	Draft	Improper Handling of URL Encoding (Hex Encoding)	0	
178	Incomplete	Improper Handling of Case Sensitivity	0	
179	Incomplete	Incorrect Behavior Order: Early Validation	0	
180	Draft	Incorrect Behavior Order: Validate Before Canonicalize	0	
181	Draft	Incorrect Behavior Order: Validate Before Filter	0	
182	Draft	Collapse of Data into Unsafe Value	0	
183	Draft	Permissive Whitelist	0	
184	Draft	Incomplete Blacklist	0	
185	Draft	Incorrect Regular Expression	0	
186	Draft	Overly Restrictive Regular Expression	0	
187	Incomplete	Partial Comparison	0	
188	Draft	Reliance on Data/Memory Layout	0	
190	Incomplete	Integer Overflow or Wraparound	0	
191	Draft	Integer Underflow (Wrap or Wraparound)	0	
193	Draft	Off-by-one Error	0	
194	Incomplete	Unexpected Sign Extension	0	
195	Draft	Signed to Unsigned Conversion Error	0	
196	Draft	Unsigned to Signed Conversion Error	0	
197	Incomplete	Numeric Truncation Error	0	
198	Draft	Use of Incorrect Byte Ordering	0	
200	Incomplete	Information Exposure	0	
201	Draft	Information Exposure Through Sent Data	0	
202	Draft	Exposure of Sensitive Data Through Data Queries	0	
203	Incomplete	Information Exposure Through Discrepancy	0	
204	Incomplete	Response Discrepancy Information Exposure	0	
205	Incomplete	Information Exposure Through Behavioral Discrepancy	0	
206	Incomplete	Information Exposure of Internal State Through Behavioral Inconsistency	0	
207	Draft	Information Exposure Through an External Behavioral Inconsistency	0	
208	Incomplete	Information Exposure Through Timing Discrepancy	0	
209	Draft	Information Exposure Through an Error Message	0	
210	Draft	Information Exposure Through Self-generated Error Message	0	
211	Incomplete	Information Exposure Through Externally-generated Error Message	0	
212	Incomplete	Improper Cross-boundary Removal of Sensitive Data	0	
213	Draft	Intentional Information Exposure	0	
214	Incomplete	Information Exposure Through Process Environment	0	
215	Draft	Information Exposure Through Debug Information	0	
216	Incomplete	Containment Errors (Container Errors)	0	
217	Deprecated	DEPRECATED: Failure to Protect Stored Data from Modification	0	
218	Deprecated	DEPRECATED (Duplicate): Failure to provide confidentiality for stored data	0	
219	Draft	Sensitive Data Under Web Root	0	
220	Draft	Sensitive Data Under FTP Root	0	
221	Incomplete	Information Loss or Omission	0	
222	Draft	Truncation of Security-relevant Information	0	
223	Draft	Omission of Security-relevant Information	0	
224	Incomplete	Obscured Security-relevant Information by Alternate Name	0	
225	Deprecated	DEPRECATED (Duplicate): General Information Management Problems	0	
226	Draft	Sensitive Information Uncleared Before Release	0	
227	Draft	Improper Fulfillment of API Contract ('API Abuse')	0	
228	Incomplete	Improper Handling of Syntactically Invalid Structure	0	
229	Incomplete	Improper Handling of Values	0	
230	Draft	Improper Handling of Missing Values	0	
231	Draft	Improper Handling of Extra Values	0	
232	Draft	Improper Handling of Undefined Values	0	
233	Incomplete	Improper Handling of Parameters	0	
234	Incomplete	Failure to Handle Missing Parameter	0	
235	Draft	Improper Handling of Extra Parameters	0	
236	Draft	Improper Handling of Undefined Parameters	0	
237	Incomplete	Improper Handling of Structural Elements	0	
238	Draft	Improper Handling of Incomplete Structural Elements	0	
239	Draft	Failure to Handle Incomplete Element	0	
240	Draft	Improper Handling of Inconsistent Structural Elements	0	
241	Draft	Improper Handling of Unexpected Data Type	0	
242	Draft	Use of Inherently Dangerous Function	0	
243	Draft	Creation of chroot Jail Without Changing Working Directory	0	
244	Draft	Improper Clearing of Heap Memory Before Release ('Heap Inspection')	0	
245	Draft	J2EE Bad Practices: Direct Management of Connections	0	
246	Draft	J2EE Bad Practices: Direct Use of Sockets	0	
247	Deprecated	DEPRECATED (Duplicate): Reliance on DNS Lookups in a Security Decision	0	
248	Draft	Uncaught Exception	0	
249	Deprecated	DEPRECATED: Often Misused: Path Manipulation	0	
250	Draft	Execution with Unnecessary Privileges	0	
252	Draft	Unchecked Return Value	0	
253	Incomplete	Incorrect Check of Function Return Value	0	
256	Incomplete	Plaintext Storage of a Password	0	
257	Incomplete	Storing Passwords in a Recoverable Format	0	
258	Incomplete	Empty Password in Configuration File	0	
259	Draft	Use of Hard-coded Password	0	
260	Incomplete	Password in Configuration File	0	
261	Incomplete	Weak Cryptography for Passwords	0	
262	Draft	Not Using Password Aging	0	
263	Draft	Password Aging with Long Expiration	0	
266	Draft	Incorrect Privilege Assignment	0	
267	Incomplete	Privilege Defined With Unsafe Actions	0	
268	Draft	Privilege Chaining	0	
269	Incomplete	Improper Privilege Management	0	
270	Draft	Privilege Context Switching Error	0	
271	Incomplete	Privilege Dropping / Lowering Errors	0	
272	Incomplete	Least Privilege Violation	0	
273	Incomplete	Improper Check for Dropped Privileges	0	
274	Draft	Improper Handling of Insufficient Privileges	0	
276	Draft	Incorrect Default Permissions	0	
277	Draft	Insecure Inherited Permissions	0	
278	Incomplete	Insecure Preserved Inherited Permissions	0	
279	Draft	Incorrect Execution-Assigned Permissions	0	
280	Draft	Improper Handling of Insufficient Permissions or Privileges 	0	
281	Draft	Improper Preservation of Permissions	0	
282	Draft	Improper Ownership Management	0	
283	Draft	Unverified Ownership	0	
284	Incomplete	Improper Access Control	0	
285	Draft	Improper Authorization	0	
286	Incomplete	Incorrect User Management	0	
287	Draft	Improper Authentication	0	
288	Incomplete	Authentication Bypass Using an Alternate Path or Channel	0	
289	Incomplete	Authentication Bypass by Alternate Name	0	
290	Incomplete	Authentication Bypass by Spoofing	0	
291	Incomplete	Reliance on IP Address for Authentication	0	
292	Deprecated	DEPRECATED (Duplicate): Trusting Self-reported DNS Name	0	
293	Draft	Using Referer Field for Authentication	0	
294	Incomplete	Authentication Bypass by Capture-replay	0	
295	Incomplete	Improper Certificate Validation	0	
296	Draft	Improper Following of a Certificate's Chain of Trust	0	
297	Incomplete	Improper Validation of Certificate with Host Mismatch	0	
298	Draft	Improper Validation of Certificate Expiration	0	
299	Draft	Improper Check for Certificate Revocation	0	
300	Draft	Channel Accessible by Non-Endpoint ('Man-in-the-Middle')	0	
301	Draft	Reflection Attack in an Authentication Protocol	0	
302	Incomplete	Authentication Bypass by Assumed-Immutable Data	0	
303	Draft	Incorrect Implementation of Authentication Algorithm	0	
304	Draft	Missing Critical Step in Authentication	0	
305	Draft	Authentication Bypass by Primary Weakness	0	
306	Draft	Missing Authentication for Critical Function	0	
307	Draft	Improper Restriction of Excessive Authentication Attempts	0	
308	Draft	Use of Single-factor Authentication	0	
309	Draft	Use of Password System for Primary Authentication	0	
311	Draft	Missing Encryption of Sensitive Data	0	
312	Draft	Cleartext Storage of Sensitive Information	0	
313	Draft	Cleartext Storage in a File or on Disk	0	
314	Draft	Cleartext Storage in the Registry	0	
315	Draft	Cleartext Storage of Sensitive Information in a Cookie	0	
316	Draft	Cleartext Storage of Sensitive Information in Memory	0	
317	Draft	Cleartext Storage of Sensitive Information in GUI	0	
318	Draft	Cleartext Storage of Sensitive Information in Executable	0	
319	Draft	Cleartext Transmission of Sensitive Information	0	
321	Draft	Use of Hard-coded Cryptographic Key	0	
322	Draft	Key Exchange without Entity Authentication	0	
323	Incomplete	Reusing a Nonce, Key Pair in Encryption	0	
324	Draft	Use of a Key Past its Expiration Date	0	
325	Incomplete	Missing Required Cryptographic Step	0	
326	Draft	Inadequate Encryption Strength	0	
327	Draft	Use of a Broken or Risky Cryptographic Algorithm	0	
328	Draft	Reversible One-Way Hash	0	
329	Draft	Not Using a Random IV with CBC Mode	0	
330	Usable	Use of Insufficiently Random Values	0	
331	Draft	Insufficient Entropy	0	
332	Draft	Insufficient Entropy in PRNG	0	
333	Draft	Improper Handling of Insufficient Entropy in TRNG	0	
334	Draft	Small Space of Random Values	0	
335	Draft	PRNG Seed Error	0	
336	Draft	Same Seed in PRNG	0	
337	Draft	Predictable Seed in PRNG	0	
338	Draft	Use of Cryptographically Weak PRNG	0	
339	Draft	Small Seed Space in PRNG	0	
340	Incomplete	Predictability Problems	0	
341	Draft	Predictable from Observable State	0	
342	Draft	Predictable Exact Value from Previous Values	0	
343	Draft	Predictable Value Range from Previous Values	0	
344	Draft	Use of Invariant Value in Dynamically Changing Context	0	
345	Draft	Insufficient Verification of Data Authenticity	0	
346	Draft	Origin Validation Error	0	
347	Draft	Improper Verification of Cryptographic Signature	0	
348	Draft	Use of Less Trusted Source	0	
349	Draft	Acceptance of Extraneous Untrusted Data With Trusted Data	0	
350	Draft	Reliance on Reverse DNS Resolution for a Security-Critical Action	0	
351	Draft	Insufficient Type Distinction	0	
353	Draft	Missing Support for Integrity Check	0	
354	Draft	Improper Validation of Integrity Check Value	0	
356	Incomplete	Product UI does not Warn User of Unsafe Actions	0	
357	Draft	Insufficient UI Warning of Dangerous Operations	0	
358	Draft	Improperly Implemented Security Check for Standard	0	
359	Incomplete	Exposure of Private Information ('Privacy Violation')	0	
360	Incomplete	Trust of System Event Data	0	
362	Draft	Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')	0	
363	Draft	Race Condition Enabling Link Following	0	
364	Incomplete	Signal Handler Race Condition	0	
365	Draft	Race Condition in Switch	0	
366	Draft	Race Condition within a Thread	0	
367	Incomplete	Time-of-check Time-of-use (TOCTOU) Race Condition	0	
368	Draft	Context Switching Race Condition	0	
369	Draft	Divide By Zero	0	
370	Draft	Missing Check for Certificate Revocation after Initial Check	0	
372	Draft	Incomplete Internal State Distinction	0	
373	Deprecated	DEPRECATED: State Synchronization Error	0	
374	Draft	Passing Mutable Objects to an Untrusted Method	0	
375	Draft	Returning a Mutable Object to an Untrusted Caller	0	
377	Incomplete	Insecure Temporary File	0	
378	Draft	Creation of Temporary File With Insecure Permissions	0	
379	Incomplete	Creation of Temporary File in Directory with Incorrect Permissions	0	
382	Draft	J2EE Bad Practices: Use of System.exit()	0	
383	Draft	J2EE Bad Practices: Direct Use of Threads	0	
385	Incomplete	Covert Timing Channel	0	
386	Draft	Symbolic Name not Mapping to Correct Object	0	
390	Draft	Detection of Error Condition Without Action	0	
391	Incomplete	Unchecked Error Condition	0	
392	Draft	Missing Report of Error Condition	0	
393	Draft	Return of Wrong Status Code	0	
394	Draft	Unexpected Status Code or Return Value	0	
395	Draft	Use of NullPointerException Catch to Detect NULL Pointer Dereference	0	
396	Draft	Declaration of Catch for Generic Exception	0	
397	Draft	Declaration of Throws for Generic Exception	0	
398	Draft	Indicator of Poor Code Quality	0	
400	Incomplete	Uncontrolled Resource Consumption ('Resource Exhaustion')	0	
401	Draft	Improper Release of Memory Before Removing Last Reference ('Memory Leak')	0	
402	Draft	Transmission of Private Resources into a New Sphere ('Resource Leak')	0	
403	Draft	Exposure of File Descriptor to Unintended Control Sphere ('File Descriptor Leak')	0	
404	Draft	Improper Resource Shutdown or Release	0	
405	Incomplete	Asymmetric Resource Consumption (Amplification)	0	
406	Incomplete	Insufficient Control of Network Message Volume (Network Amplification)	0	
407	Incomplete	Algorithmic Complexity	0	
408	Draft	Incorrect Behavior Order: Early Amplification	0	
409	Incomplete	Improper Handling of Highly Compressed Data (Data Amplification)	0	
410	Incomplete	Insufficient Resource Pool	0	
412	Incomplete	Unrestricted Externally Accessible Lock	0	
413	Draft	Improper Resource Locking	0	
414	Draft	Missing Lock Check	0	
415	Draft	Double Free	0	
416	Draft	Use After Free	0	
419	Draft	Unprotected Primary Channel	0	
420	Draft	Unprotected Alternate Channel	0	
421	Draft	Race Condition During Access to Alternate Channel	0	
422	Draft	Unprotected Windows Messaging Channel ('Shatter')	0	
423	Deprecated	DEPRECATED (Duplicate): Proxied Trusted Channel	0	
424	Draft	Improper Protection of Alternate Path	0	
425	Incomplete	Direct Request ('Forced Browsing')	0	
427	Draft	Uncontrolled Search Path Element	0	
428	Draft	Unquoted Search Path or Element	0	
430	Incomplete	Deployment of Wrong Handler	0	
431	Draft	Missing Handler	0	
432	Draft	Dangerous Signal Handler not Disabled During Sensitive Operations	0	
433	Incomplete	Unparsed Raw Web Content Delivery	0	
434	Draft	Unrestricted Upload of File with Dangerous Type	0	
435	Draft	Interaction Error	0	
436	Incomplete	Interpretation Conflict	0	
437	Incomplete	Incomplete Model of Endpoint Features	0	
439	Draft	Behavioral Change in New Version or Environment	0	
440	Draft	Expected Behavior Violation	0	
441	Draft	Unintended Proxy or Intermediary ('Confused Deputy')	0	
443	Deprecated	DEPRECATED (Duplicate): HTTP response splitting	0	
444	Incomplete	Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling')	0	
446	Incomplete	UI Discrepancy for Security Feature	0	
447	Draft	Unimplemented or Unsupported Feature in UI	0	
448	Draft	Obsolete Feature in UI	0	
449	Incomplete	The UI Performs the Wrong Action	0	
450	Draft	Multiple Interpretations of UI Input	0	
451	Draft	User Interface (UI) Misrepresentation of Critical Information	0	
453	Draft	Insecure Default Variable Initialization	0	
454	Draft	External Initialization of Trusted Variables or Data Stores	0	
455	Draft	Non-exit on Failed Initialization	0	
456	Draft	Missing Initialization of a Variable	0	
457	Draft	Use of Uninitialized Variable	0	
458	Deprecated	DEPRECATED: Incorrect Initialization	0	
459	Draft	Incomplete Cleanup	0	
460	Draft	Improper Cleanup on Thrown Exception	0	
462	Incomplete	Duplicate Key in Associative List (Alist)	0	
463	Incomplete	Deletion of Data Structure Sentinel	0	
464	Incomplete	Addition of Data Structure Sentinel	0	
466	Draft	Return of Pointer Value Outside of Expected Range	0	
467	Draft	Use of sizeof() on a Pointer Type	0	
468	Incomplete	Incorrect Pointer Scaling	0	
469	Draft	Use of Pointer Subtraction to Determine Size	0	
470	Draft	Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection')	0	
471	Draft	Modification of Assumed-Immutable Data (MAID)	0	
472	Draft	External Control of Assumed-Immutable Web Parameter	0	
473	Draft	PHP External Variable Modification	0	
474	Draft	Use of Function with Inconsistent Implementations	0	
475	Incomplete	Undefined Behavior for Input to API	0	
476	Draft	NULL Pointer Dereference	0	
477	Draft	Use of Obsolete Functions	0	
478	Draft	Missing Default Case in Switch Statement	0	
479	Draft	Signal Handler Use of a Non-reentrant Function	0	
480	Draft	Use of Incorrect Operator	0	
481	Draft	Assigning instead of Comparing	0	
482	Draft	Comparing instead of Assigning	0	
483	Draft	Incorrect Block Delimitation	0	
484	Draft	Omitted Break Statement in Switch	0	
485	Draft	Insufficient Encapsulation	0	
486	Draft	Comparison of Classes by Name	0	
487	Incomplete	Reliance on Package-level Scope	0	
488	Draft	Exposure of Data Element to Wrong Session	0	
489	Draft	Leftover Debug Code	0	
491	Draft	Public cloneable() Method Without Final ('Object Hijack')	0	
492	Draft	Use of Inner Class Containing Sensitive Data	0	
493	Draft	Critical Public Variable Without Final Modifier	0	
494	Draft	Download of Code Without Integrity Check	0	
495	Draft	Private Array-Typed Field Returned From A Public Method	0	
496	Incomplete	Public Data Assigned to Private Array-Typed Field	0	
497	Incomplete	Exposure of System Data to an Unauthorized Control Sphere	0	
498	Draft	Cloneable Class Containing Sensitive Information	0	
499	Draft	Serializable Class Containing Sensitive Data	0	
500	Draft	Public Static Field Not Marked Final	0	
501	Draft	Trust Boundary Violation	0	
502	Draft	Deserialization of Untrusted Data	0	
506	Incomplete	Embedded Malicious Code	0	
507	Incomplete	Trojan Horse	0	
508	Incomplete	Non-Replicating Malicious Code	0	
509	Incomplete	Replicating Malicious Code (Virus or Worm)	0	
510	Incomplete	Trapdoor	0	
511	Incomplete	Logic/Time Bomb	0	
512	Incomplete	Spyware	0	
514	Incomplete	Covert Channel	0	
515	Incomplete	Covert Storage Channel	0	
516	Deprecated	DEPRECATED (Duplicate): Covert Timing Channel	0	
520	Incomplete	.NET Misconfiguration: Use of Impersonation	0	
521	Draft	Weak Password Requirements	0	
522	Incomplete	Insufficiently Protected Credentials	0	
523	Incomplete	Unprotected Transport of Credentials	0	
524	Incomplete	Information Exposure Through Caching	0	
525	Incomplete	Information Exposure Through Browser Caching	0	
526	Incomplete	Information Exposure Through Environmental Variables	0	
527	Incomplete	Exposure of CVS Repository to an Unauthorized Control Sphere	0	
528	Draft	Exposure of Core Dump File to an Unauthorized Control Sphere	0	
529	Incomplete	Exposure of Access Control List Files to an Unauthorized Control Sphere	0	
530	Incomplete	Exposure of Backup File to an Unauthorized Control Sphere	0	
531	Incomplete	Information Exposure Through Test Code	0	
532	Incomplete	Information Exposure Through Log Files	0	
533	Incomplete	Information Exposure Through Server Log Files	0	
534	Draft	Information Exposure Through Debug Log Files	0	
535	Incomplete	Information Exposure Through Shell Error Message	0	
536	Incomplete	Information Exposure Through Servlet Runtime Error Message	0	
537	Incomplete	Information Exposure Through Java Runtime Error Message	0	
538	Draft	File and Directory Information Exposure	0	
539	Incomplete	Information Exposure Through Persistent Cookies	0	
540	Incomplete	Information Exposure Through Source Code	0	
541	Incomplete	Information Exposure Through Include Source Code	0	
542	Incomplete	Information Exposure Through Cleanup Log Files	0	
543	Incomplete	Use of Singleton Pattern Without Synchronization in a Multithreaded Context	0	
544	Draft	Missing Standardized Error Handling Mechanism	0	
545	Incomplete	Use of Dynamic Class Loading	0	
546	Draft	Suspicious Comment	0	
547	Draft	Use of Hard-coded, Security-relevant Constants	0	
548	Draft	Information Exposure Through Directory Listing	0	
549	Draft	Missing Password Field Masking	0	
550	Incomplete	Information Exposure Through Server Error Message	0	
551	Incomplete	Incorrect Behavior Order: Authorization Before Parsing and Canonicalization	0	
552	Draft	Files or Directories Accessible to External Parties	0	
553	Incomplete	Command Shell in Externally Accessible Directory	0	
554	Draft	ASP.NET Misconfiguration: Not Using Input Validation Framework	0	
555	Draft	J2EE Misconfiguration: Plaintext Password in Configuration File	0	
556	Incomplete	ASP.NET Misconfiguration: Use of Identity Impersonation	0	
558	Draft	Use of getlogin() in Multithreaded Application	0	
560	Draft	Use of umask() with chmod-style Argument	0	
561	Draft	Dead Code	0	
562	Draft	Return of Stack Variable Address	0	
563	Draft	Unused Variable	0	
564	Incomplete	SQL Injection: Hibernate	0	
565	Incomplete	Reliance on Cookies without Validation and Integrity Checking	0	
566	Incomplete	Authorization Bypass Through User-Controlled SQL Primary Key	0	
567	Draft	Unsynchronized Access to Shared Data in a Multithreaded Context	0	
568	Draft	finalize() Method Without super.finalize()	0	
570	Draft	Expression is Always False	0	
571	Draft	Expression is Always True	0	
572	Draft	Call to Thread run() instead of start()	0	
573	Draft	Improper Following of Specification by Caller	0	
574	Draft	EJB Bad Practices: Use of Synchronization Primitives	0	
575	Draft	EJB Bad Practices: Use of AWT Swing	0	
576	Draft	EJB Bad Practices: Use of Java I/O	0	
577	Draft	EJB Bad Practices: Use of Sockets	0	
578	Draft	EJB Bad Practices: Use of Class Loader	0	
579	Draft	J2EE Bad Practices: Non-serializable Object Stored in Session	0	
580	Draft	clone() Method Without super.clone()	0	
581	Draft	Object Model Violation: Just One of Equals and Hashcode Defined	0	
582	Draft	Array Declared Public, Final, and Static	0	
583	Incomplete	finalize() Method Declared Public	0	
584	Draft	Return Inside Finally Block	0	
